"awb_master","lacre","awb","nota_fiscal","pedido","cidade","status_completo","status_atual"
"20446012","SOD1004042481","TXAS733615678tx","3454357","ANY-252842244","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20444766","SOD1004042471","TXAS733618599tx","3454190","ANY-252723952","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20446137","SOD1004105391","TXAS733618615tx","3454324","ANY-252847054","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20447192","SOD1004105371","TXAW138060060tx","14519598","TA143503643TA","Porto Feliz","EM ROTA (CAF: 20084187) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20444766","SOD1004042471","TXAS733626873tx","294664","WEB-1482905530","Porto Feliz","EM ROTA (CAF: 20084187) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20447192","SOD1004105371","TXAS733630784tx","328388","WEB-1483682780","Sorocaba","EM ROTA (CAF: 20086611) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20446137","SOD1004105391","TXAS733632533tx","146790","WEB-1469097450C","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20444766","SOD1004042471","TXAS733646715tx","4426438","ET003844669BR","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20444766","SOD1004042471","TXAS733650089tx","4427680","ET003844385BR","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20444766","SOD1004042471","TXAS733649495tx","4427748","ET003849445BR","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20444766","SOD1004042471","TXAS733649974tx","4428509","ET003861891BR","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20447179","sod1004104421","TXAS733658751tx","1115599","7311613613","Sorocaba","EM ROTA (CAF: 20084783) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448795","SOD1003229430","TXAS733659114tx","4909170","152043913-1","Porto Feliz","EM ROTA (CAF: 20084187) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20452329","SOD1004110021","TXAS733663983tx","2709343","1001007543103","Porto Feliz","EM ROTA (CAF: 20084187) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20444766","SOD1004042471","TXAS733669683tx","74799","1","Piedade","EM ROTA (CAF: 20074185) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20444766","SOD1004042471","TXAS733667463tx","74820","1","Sorocaba","ENDERECO DESTINATARIO NAO LOCALIZADO (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NC CX"
"20444766","SOD1004042471","TXAS733668669tx","74873","1","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20439065","CA20439065","CONE236986535TX","6856809","6856809","São Roque","EM ROTA (CAF: 20085496) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20439065","CA20439065","CONE237014253TX","6856953","6856953","Ibiúna","EM ROTA (CAF: 20084735) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20439065","CA20439065","CONE236960126TX","6856180","6856180","Sorocaba","EM ROTA (CAF: 20086008) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20439065","CA20439065","CONE236960233TX","6856228","6856228","São Roque","EM ROTA (CAF: 20085496) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20452712","SOD1004127421","WEPI104944749tx","12743214","VTX-32685725","Piedade","EM ROTA (CAF: 20074185) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20452329","SOD1004110021","TXAS733681670tx","2709370","1001007543868","Votorantim","EM ROTA (CAF: 20087138) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20440122","CA20440122","NUBT182392462tx","1","NUB0143713521BR","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20440122","CA20440122","NUBT182390529tx","1","NUB0143713327BR","Pilar Do Sul","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20440122","CA20440122","NUBT182512001tx","1","NUB0143744636BR","Sorocaba","EM ROTA (CAF: 20086009) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20440122","CA20440122","NUBT182518769tx","1","NUB0143746523BR","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20440122","CA20440122","NUBT182513228tx","1","NUB0143744907BR","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20440122","CA20440122","NUBT182771275tx","1","NUB0143813423BR","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20440122","CA20440122","NUBT182771332tx","1","NUB0143813429BR","Sorocaba","EM ROTA (CAF: 20084783) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20440122","CA20440122","NUBT182512837tx","1","NUB0143744824BR","Sorocaba","PROCESSO DE ENTREGA","NA RUA"
"20440122","CA20440122","NUBT182394106tx","1","NUB0143713685BR","São Roque","EM ROTA (CAF: 20084913) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20440122","CA20440122","NUBT182513611tx","1","NUB0143745087BR","Votorantim","EM ROTA (CAF: 20086448) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20439519","CA20439519","CONE236986980TX","6856422","6856422","São Roque","EM ROTA (CAF: 20085496) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20439519","CA20439519","CONE236959458TX","6856427","6856427","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20439519","CA20439519","CONE236959706TX","6856571","6856571","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20439519","CA20439519","CONE236987459TX","6856581","6856581","Mairinque","PROCESSO DE ENTREGA","NA RUA"
"20439519","CA20439519","CONE236960092TX","6856613","6856613","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20439519","CA20439519","CONE236987913TX","6856715","6856715","São Roque","EM ROTA (CAF: 20085496) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20439519","CA20439519","CONE237013354TX","6856741","6856741","São Roque","EM ROTA (CAF: 20085496) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20439519","CA20439519","CONE237014287TX","6856946","6856946","Araçariguama","PROCESSO DE ENTREGA","NA RUA"
"20439519","CA20439519","CONE237040589TX","6857236","6857236","Piedade","EM ROTA (CAF: 20074185) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20439519","CA20439519","CONE237040753TX","6857267","6857267","Votorantim","EM ROTA (CAF: 20087138) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20439519","CA20439519","CONE237040746TX","6857291","6857291","Sorocaba","EM ROTA (CAF: 20086009) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20439519","CA20439519","CONE237040886TX","6857316","6857316","Sorocaba","EM ROTA (CAF: 20086611) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20439519","CA20439519","CONE236932182TX","6856256","6856256","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20439065","CA20439065","CONE236987905TX","6856949","6856949","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20444766","SOD1004042471","TXAS733713010tx","346881","1248361","São Roque","EM ROTA (CAF: 20084913) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20447192","SOD1004105371","TXAS733712681tx","31253","v2663369mfl-01","Sorocaba","EM ROTA (CAF: 20086611) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448500","SOD1004110011","TXAS733715973tx","3881441","3881441","Araçoiaba Da Serra","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20444766","SOD1004042471","TXAS733723670tx","940477","4","Sorocaba","EM ROTA (CAF: 20084783) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20444766","SOD1004042471","TXAS733723688tx","940477","4","Sorocaba","EM ROTA (CAF: 20084783) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20444766","SOD1004042471","TXAS733725584tx","940512","4","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20441367","CA20441367","TXAS733726368tx","1","TE004497005BR","Sorocaba","EM ROTA (CAF: 20086009) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20441367","CA20441367","TXAS733726376tx","1","TE004497006BR","Votorantim","EM ROTA (CAF: 20086582) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20441367","CA20441367","TXAS733726384tx","1","TE004497001BR","Votorantim","EM ROTA (CAF: 20086582) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20441367","CA20441367","TXAS733727259tx","1","TE004503898BR","Sorocaba","PROCESSO DE ENTREGA","NA RUA"
"20441367","CA20441367","TXAS733727275tx","1","TE004503879BR","Votorantim","EM ROTA (CAF: 20087138) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20441367","CA20441367","TXAS733726715tx","1","TE004500708BR","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20441367","CA20441367","TXAS733726780tx","1","TE004470112BR","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20442301","CA20442301","TXAS733727671tx","1","TE004503878BR","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","TXAS733726871tx","449542","152019389-1","Salto De Pirapora","EM ROTA (CAF: 20084848) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20446012","SOD1004042481","TXAS733732440tx","29088649","40021669","Araçariguama","PROCESSO DE ENTREGA","NA RUA"
"20447243","W8805115","TXAS733739551tx","3918388","7311759551","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20447243","W8805115","TXAS733738132tx","3918397","7311757953","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20446137","SOD1004105391","WEPI104947528tx","12704989","VTX-32371616","Salto De Pirapora","EM ROTA (CAF: 20084848) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20446137","SOD1004105391","TXAS733739288tx","1","TXAS663409001tx","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20447293","SOD1004104431","TXAS733740294tx","1115587","7311546013","Araçariguama","PROCESSO DE ENTREGA","NA RUA"
"20447243","W8805115","TXAS733747489tx","3918423","7311753716","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20447179","sod1004104421","TXAS733747471tx","1115508","7311600611","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20447293","SOD1004104431","TXAS733752109tx","1115439","7311580595","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20451939","SOD1004110001","TXAS733769558tx","691919","E211798462","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20444766","SOD1004042471","TXAS733772081tx","4427760","ET003779214BR","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","WEPI104949532tx","12746050","VTX-32162197","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20454050","SOD1003248950","TXAS733790885tx","4907448","152031587-1","Salto De Pirapora","EM ROTA (CAF: 20084848) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20454050","SOD1003248950","TXAS733791370tx","4909678","152048490-2","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20454050","SOD1003248950","TXAS733798698tx","4907414","152021646-1","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448124","SOD1004105401","TXAS733800155tx","143338","WEB-1482424180","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20453140","SOD1004110031","TXAS733800742tx","2709531","1001007543723","Ibiúna","EM ROTA (CAF: 20084735) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448124","SOD1004105401","TXAS733809826tx","19534","WEB-1482977940","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20447179","sod1004104421","TXAS733813810tx","1115700","7311584309","Sorocaba","EM ROTA (CAF: 20086646) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20442301","CA20442301","TXAW129061792tx","1","FA000000547827TA","Araçariguama","PROCESSO DE ENTREGA","NA RUA"
"20442301","CA20442301","TXAW129060307tx","1","FA000000547915TA","Pilar Do Sul","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20442301","CA20442301","TXAW129060950tx","1","FA000000547707TA","Pilar Do Sul","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","TXAS733837900tx","4175","3049141216066373252","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20455289","SOD1004135921","TXAS733838031tx","766033","WEB-1484138320","Sao Roque","EM ROTA (CAF: 20084913) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448500","SOD1004110011","TXAS733850952tx","3454919","VTX-6087584","Sorocaba","EM ROTA (CAF: 20084783) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20451939","SOD1004110001","TXAS733846893tx","3455010","VTX-6088532","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448500","SOD1004110011","TXAS733850333tx","3455281","VTX-6088346","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448500","SOD1004110011","TXAS733851273tx","3455289","VTX-6088786","Sorocaba","PROCESSO DE ENTREGA","NA RUA"
"20448500","SOD1004110011","TXAS733852248tx","3454941","VTX-6087582","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20451939","SOD1004110001","TXAS733849970tx","3454655","MSV-786191","Mairinque","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","TXAS733851729tx","3455378","VTX-6087882","Sorocaba","EM ROTA (CAF: 20084783) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448500","SOD1004110011","TXAS733850101tx","3455155","VTX-6089080","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20453140","SOD1004110031","TXAS733850143tx","3454634","MSV-786185","Votorantim","EM ROTA (CAF: 20086377) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448500","SOD1004110011","TXAS733853303tx","3454821","VTX-6086908","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452329","SOD1004110021","TXAS733854343tx","3455286","VTX-6088338","Sorocaba","EM ROTA (CAF: 20086008) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20446137","SOD1004105391","TXAS733857924tx","8296","24827838","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20447293","SOD1004104431","TXAS733860308tx","3918698","7311775969","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20447179","sod1004104421","TXAS733861876tx","3918488","7311759550","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20446137","SOD1004105391","TXAS733866123tx","10248731","FR2509279H5LT","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20447243","W8805115","TXAS733864235tx","2828656","7311762869","Votorantim","EM ROTA (CAF: 20086377) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20447179","sod1004104421","TXAS733865562tx","2828673","7311764958","Sorocaba","EM ROTA (CAF: 20086705) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20454015","SOD1003229450","TXAS733874051tx","4909999","152024941-1","Votorantim","EM ROTA (CAF: 20086377) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20452712","SOD1004127421","WEPI104957162tx","12746976","VTX-32695844","Piedade","EM ROTA (CAF: 20074185) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20452712","SOD1004127421","WEPI104957923tx","12747069","APP_712175","Porto Feliz","EM ROTA (CAF: 20084187) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20454015","SOD1003229450","TXAS733898084tx","4907197","152029519-1","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20454050","SOD1003248950","TXAS733902316tx","4908990","152046226-1","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20444467","CA20444467","TXAS733906325tx","1","TE004463843BR","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20444467","CA20444467","TXAS733905848tx","1","TE004463844BR","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20441573","CA20441573","TXAS733906119tx","1","TE004469206BR","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20444467","CA20444467","TXAS733906689tx","1","TE004468570BR","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20440965","CA20440965","TXAS733907158tx","1","TE004468956BR","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20441573","CA20441573","TXAS733908818tx","1","TE004468230BR","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20441573","CA20441573","TXAS733910582tx","1","TE004487333BR","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20444467","CA20444467","TXAS733908982tx","1","TE004492966BR","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20440965","CA20440965","TXAS733911069tx","1","TE004468719BR","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20440965","CA20440965","TXAS733910632tx","1","TE004468720BR","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20454015","SOD1003229450","TXAS733913578tx","4910074","152044795-1","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20454015","SOD1003229450","TXAS733916019tx","4908257","152017974-1","Sorocaba","CLIENTE AUSENTE/ESTABELECIMENTO FECHADO (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NC LM"
"20454015","SOD1003229450","TXAS733921076tx","4909075","152049858-1","Sorocaba","PROCESSO DE ENTREGA","NA RUA"
"20444766","SOD1004042471","TXAS733921894tx","292582","40016798","Araçariguama","PROCESSO DE ENTREGA","NA RUA"
"20452712","SOD1004127421","TXAS733929079tx","450029","152019626-1","Salto De Pirapora","EM ROTA (CAF: 20084848) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20446137","SOD1004105391","TXAS733937593tx","292443","40000736","Alumínio","EM ROTA (CAF: 20084481) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20453140","SOD1004110031","TXAS733941884tx","450074","152011363-1","Votorantim","EM ROTA (CAF: 20087138) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20447293","SOD1004104431","TXAS733947063tx","2829893","7311782105","Salto De Pirapora","EM ROTA (CAF: 20084848) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20454050","SOD1003248950","TXAS733946495tx","4910740","152057954-1","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20447293","SOD1004104431","TXAS733948442tx","2827415","7311604900","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20447243","W8805115","TXAS733938211tx","2827482","7311584334","Itu","EM ROTA (CAF: 20086482) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20444766","SOD1004042471","TXAS733956528tx","29109336","39950907","Ibiúna","PROCESSO DE ENTREGA","NA RUA"
"20452712","SOD1004127421","TXAS733959076tx","4416084","ET003797629BR","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","TXAS733961973tx","4420090","ET003824810BR","Porto Feliz","EM ROTA (CAF: 20084187) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20453453","SOD1003229440","TXAS733964746tx","4910299","151985777-1","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20455289","SOD1004135921","TXAS733963276tx","4425257","ET003829953BR","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","TXAS733966881tx","4428036","ET003852529BR","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20455289","SOD1004135921","TXAS733968424tx","4429020","ET003861361BR","Porto Feliz","EM ROTA (CAF: 20084187) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20452329","SOD1004110021","TXAS733974653tx","65817","3049203252698515294","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20454015","SOD1003229450","TXAS733973580tx","4910011","152041399-1","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","TXAS733989263tx","450021","151998822-1","São Roque","EM ROTA (CAF: 20084913) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448795","SOD1003229430","TXAS733993265tx","15361221","1347186421","Votorantim","EM ROTA (CAF: 20086377) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20452712","SOD1004127421","TXAS733996508tx","6281272","6191735","Sao Roque","EM ROTA (CAF: 20084913) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20454015","SOD1003229450","TXAS733998108tx","4911357","152059886-1","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20444335","CA20444335","TXAS733996870tx","24270596","SPW124270596","São Roque","EM ROTA (CAF: 20084913) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20444196","9826386p","TXAS733998207tx","24270814","SPW124270814","Votorantim","EM ROTA (CAF: 20087138) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20444335","CA20444335","TXAS733998280tx","24272448","SPW124272448","São Roque","EM ROTA (CAF: 20085496) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20444196","9826386p","TXAS734000854tx","24264404","SPW124264404","Votorantim","EM ROTA (CAF: 20086582) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
